 Net Value Growth Rate, Cash/Total Assets, Interest-bearing debt interest rate, Equity to Liability, Revenue Per Share (Yuan ¥), Net profit before tax/Paid-in capital,Bankrupt
0.0005144844966159,0.0472089357707737,0.0003040304030403,0.0622515839597468,0.0034333076213379,0.164504939295679,0
0.0004564905125185,0.0458518155353685,0.0001540154015401,0.0435027403981282,0.0174992815765991,0.178350049015911,0
0.0005512672558928,0.166250784951151,0.0005630563056305,0.0365277567989177,0.0296141688219369,0.205610436618656,0
0.0005064741399484,0.506235337449474,0.0,0.141371048129812,0.0098915558782158,0.186230299374105,0
0.0004711636892179,0.0272878675126747,0.0001300130013001,0.0341475346503585,0.0241844003811425,0.184360153834552,0
0.0004290157377805,0.0716567100502521,0.0002120212021202,0.0339841966093656,0.0220971913426199,0.165372143880552,0
0.0003723692903188,0.0808052648106525,0.0001490149014901,0.033929436124312,0.0293872982742714,0.146746097579368,0
0.0004642263709825,0.112387233231544,0.0,0.0692860671149683,0.0312930108746616,0.180981826408265,0
0.0004443626827977,0.0594336568514564,0.0004090409040904,0.0225628229784743,0.0175900297956653,0.169791116808687,0
0.0004597096278148,0.0365821732279733,0.0006080608060806,0.0335727200033055,0.0241541509747871,0.17482090340095,0
0.0004585866806184,0.0234540093451626,0.0003580358035803,0.0228614978452564,0.0346053208705779,0.176087776185808,0
0.0004921253702169,0.0167328318010239,0.0,0.050535715249968,0.0203729751803621,0.183922781087399,0
0.0004762793375569,0.051130683177721,0.0006480648064806,0.0261305878963208,0.0201158552263412,0.190619108664505,0
0.0004215543775201,0.0352745707785911,0.0001970197019701,0.0269589104102744,0.0218551960917767,0.163471834703265,0
0.0004617059783862,0.188295504161885,0.0005000500050005,0.068624401307586,0.0122510095739371,0.179202171781917,0
0.0004605830311898,0.0947719811721763,0.0005840584058405,0.0486483185406443,0.0307787709666198,0.18072543548752,0
0.0005415100924754,0.0778826826141306,0.0001850185018501,0.0640581687968173,0.021386330293268,0.213777241535329,0
0.0004237254087665,0.102139574817651,0.0003180318031803,0.0336884041237536,0.0214619538091565,0.171156021416183,0
0.0004020150963032,0.0673852159476118,0.0001690169016901,0.0506866719387576,0.0080614667937141,0.155682075258276,0
0.0004561910599328,0.02925573422906,0.0007260726072607,0.0302431428354547,0.0309905168111076,0.172641580574617,0
0.0005800646128844,0.193805518085749,0.0001210121012101,0.0719788641199478,0.0298864134791355,0.206191086645049,0
0.0004656238163824,0.451787228158516,0.0001530153015301,0.0540631684457587,0.0305519004189543,0.169564889525677,0
0.0004930736367383,0.12481828237566,0.0003090309030903,0.0397438398751949,0.0027375712751637,0.154860116130005,0
0.0004748569377749,0.118131930340922,0.0002640264026402,0.0528353665761176,0.0410635691274559,0.206741573033708,0
0.0004678198020109,0.0597156486704934,0.0002120212021202,0.0298579253808327,0.0246986402891843,0.185038835683583,0
0.0004592604489363,0.236400054085929,0.0002840284028402,0.0657896267351298,0.0145348397537698,0.175854007993364,0
0.0004670961249288,0.128302356557437,0.0,0.0573992335254806,0.0186336343149266,0.180318226378101,0
0.0004137686102919,0.0831242534342866,0.0002070207020702,0.0476769962515487,0.0172119122162228,0.161141693688259,0
0.0004277680186734,0.142263127982235,0.0003630363036303,0.0273361559917553,0.086452803363734,0.176585476208431,0
0.0004388477643443,0.204016358797988,0.0,0.283930767255766,0.0068666152426758,0.177264158057462,0
0.0004674704406609,0.067474375308484,0.0003380338033803,0.0320860275130961,0.0134761105313308,0.184707035668502,0
0.0004394716238979,0.0078891423455389,0.0001530153015301,0.0541423471277428,0.0142928445029266,0.164964934771133,0
0.0004067314745279,0.0841409427045383,0.0002340234023402,0.0494761029812282,0.0319887472208358,0.159218761782671,0
0.0004962178888882,0.203073909481729,0.0,0.0719541456646106,0.0328206058956093,0.18445818565719,0
0.0003987710266247,0.131134531871675,0.0002910291029102,0.0357264092671985,0.0115401485245852,0.156240102556368,0
0.0004994619585666,0.422694715834121,0.0004910491049104,0.116132927167661,0.0239121557239439,0.230201342281879,0
0.0006123306289936,0.0762657242347524,0.0003520352035203,0.057262723418706,0.0504560098008077,0.206636000301636,0
0.0006843489758546,0.0517197539741781,0.0001300130013001,0.0770684311373998,0.0277689550342575,0.202360304652741,0
0.0007745840216791,0.19602164608301,0.0003000300030003,0.139952801411895,0.0084244596699789,0.180159867279994,0
0.0004409189780621,0.572066115728441,0.0,0.194159995792578,0.0052028978931288,0.175718271623558,0
0.0005840074052628,0.707952660056401,0.0,0.106698650045194,0.0264077317482644,0.214237237010784,0
0.0003517569706697,0.0229885979786101,0.0008050805080508,0.0156630746538442,0.0309148932952191,0.127939069451776,0
0.0004696913806715,0.115188898511264,0.001079107910791,0.0462644049979895,0.0258934918402226,0.1846617902119,0
0.0004787248670068,0.0119730144259093,0.0003250325032503,0.0197068284961191,0.0366471557995674,0.215700173440917,0
0.0004689177948251,0.0635020230542838,0.0009760976097609,0.0229151765627825,0.136364323850144,0.177475303521605,0
0.0004411186131192,0.41998370151696,0.0003700370037003,0.0484354907477131,0.0427877852897137,0.182188371917653,0
0.0004405197079478,0.0151837017483846,0.0005160516051605,0.0197928865105395,0.0059742577551915,0.166872784857854,0
0.000454818568915,0.106420828741333,0.0002250225022502,0.0333762738072745,0.0317165025636372,0.167815398537064,0
0.000491426647517,0.523466572134376,0.0,0.0330324282812436,0.0501988898467868,0.185747681170349,0
0.0003388805094846,0.0081390850683166,0.0005740574057405,0.0160934552440558,0.023201294674592,0.146640524847297,1
0.0004099505898242,0.0548584568252123,0.0001340134013401,0.0362186761552448,0.0125232542311357,0.152017193273509,0
0.0004806463544317,0.107342314273874,0.0002960296029602,0.0455241611425364,0.0124930048247803,0.18183394917427,0
0.0004386730836693,0.133779933794604,0.0002840284028402,0.0395593616253231,0.030264531058578,0.174971721589624,0
0.0004532464428401,0.030849726462455,0.0001930193019301,0.0459543274401982,0.0402922092653932,0.17949626724983,0
0.0008794922442029,0.0850992289887147,0.0001180118011801,0.022774749835173,0.0107234145529894,0.157363698061986,0
0.0004860365009743,0.496359681106452,0.0016871687168716,0.443267362108358,0.0051272743772403,0.180612321846015,0
0.000414142926024,0.29678969766896,0.0002350235023502,0.0675959323185619,0.0187243825339928,0.155961088907322,0
0.000440369981655,0.0554025083707359,0.0006380638063806,0.019124144760234,0.0681519125187168,0.174851067038685,0
0.0004681192545966,0.191962663410799,0.0005470547054705,0.0323609841906399,0.0526037176520411,0.180303144559234,0
0.0004225026440415,0.0744127978584071,0.0002460246024602,0.018914000088604,0.0181798932195956,0.16774753035216,0
0.0006127798078722,0.239548060237489,0.0004220422042204,0.0629033288417697,0.0588502200644312,0.250652288666013,0
0.0004382987679372,0.262231575950938,0.0002750275027502,0.0520047927169308,0.0107082898498117,0.165394766608853,0
0.0004897047951492,0.290245827495422,0.0,0.047842636898192,0.0509853744120272,0.21999095090868,0
0.0004409439324442,0.295040217259651,0.0001190119011901,0.054677069775791,0.0336827139767382,0.175032048865093,0
0.0004401204378336,0.0103997125159227,0.0006770677067706,0.0273302846540015,0.0111771556483204,0.169368825880401,0
0.0004707394647215,0.0711031631039857,0.0005740574057405,0.0474644439211514,0.0219308196076652,0.182769021944046,0
0.0003799304681077,0.152173707014767,0.0002860286028602,0.0314548793360814,0.0124173813088918,0.157951888997813,0
0.0004356286490481,0.0695697513691296,0.0003360336033603,0.0159914575525695,0.0780585931001104,0.165002639318302,0
0.0004158148696275,0.222919599874548,0.0001440144014401,0.0406137229508059,0.0280865738009892,0.180114621823392,0
0.0009956798474548,0.13688879896188,0.0001350135013501,0.0159326484167082,0.0582149825309678,0.188100444913657,0
0.0004651496831217,0.0445760712120297,0.0002930293029302,0.0921140034242139,0.0244717697415188,0.209810723173215,0
0.0004542196637436,0.0016739963239092,0.0007170717071707,0.0189651199569429,0.01775640153062,0.176675967121635,0
0.00043914721693,0.0539452349920205,0.0005800580058005,0.0424264176724666,0.0119636402135608,0.173086494231204,0
0.0004886816654814,0.109023687246129,0.0004210421042104,0.0276664720171322,0.128605351119984,0.222464369202926,0
0.0004917510544848,0.0115135513860866,0.0001800180018001,0.0265758334659684,0.0549631713477623,0.210926777769399,0
0.0004343060667945,0.132403681507553,0.0,0.0432289969472234,0.03722189452032,0.19809214991328,0
0.0004982891026059,0.163607018140072,0.0002590259025902,0.0237200899430236,0.101108640742925,0.205067491139431,0
0.0004418422902013,0.156184194552112,0.0,0.358948304797033,0.0016939667559024,0.169187844053993,0
0.0007568664103585,0.0648436690521819,0.0019011901190119,0.0164566437758534,0.0715549707336994,0.174179926099088,0
0.000448829517201,0.0176056899885495,0.0002280228022802,0.0243587100796922,0.0436045192613095,0.182867053766684,0
0.0003862189724074,0.35370729254382,0.0005230523052305,0.0218421996991174,0.0144289668315259,0.109252695875123,1
0.000500584905763,0.121218923203453,0.0002020202020202,0.0283863386857035,0.0271639669071495,0.203001281954604,0
0.0004779013723961,0.0944703567109275,0.0,0.0272832192914579,0.0769091156586052,0.177942839906493,0
0.0005961851437479,0.142384553399612,0.0003370337033703,0.0377004785890015,0.0376000120997625,0.222600105572732,0
0.0005323019254651,0.0594315742591002,0.0005820582058205,0.0467917425744012,0.0450111166568356,0.213279541512706,0
0.0004542446181258,0.0063516287060421,0.0,0.15844013273829,0.004234916889756,0.188040117638187,0
0.0002646661769951,0.0378448897665729,0.0004370437043704,0.0164051829130307,0.0216283255441112,0.128700701304577,0
0.0004793736809425,0.0665259810554992,0.0005450545054505,0.0377197677435188,0.0576251191070375,0.206839604856346,0
0.0004463091246047,0.0638368898931421,0.0002070207020702,0.0284771875584473,0.0936370373731416,0.169323580423799,0
0.0004502020082188,0.10409668844187,0.0002700270027002,0.0217430826762172,0.0942420255002496,0.16971570771435,0
0.0003958763182963,0.0108917173325622,0.0004270427042704,0.0215931021456146,0.0176505286083761,0.154513234296056,0
0.0004648003217717,0.0912366388323961,0.0002670267026702,0.0307477095010882,0.0286310631153864,0.178146444461202,0
0.0006991469244647,0.224416215377774,0.0007230723072307,0.0863672084019447,0.0315350061255048,0.19612397255109,0
0.0004044855801352,0.188142229658474,0.0002470247024702,0.0374374791429896,0.0165766746827594,0.150388356835834,0
0.0004378745434408,0.129588310442327,0.0002670267026702,0.0392394616230656,0.0198284858659649,0.181841490083704,0
0.0005258886492547,0.045246854660934,0.0007000700070007,0.0762032714852914,0.0264682305609752,0.223535178342508,0
0.0004699658788751,0.145186255969374,0.0,0.121065087085648,0.0225509324379509,0.181856571902571,0
0.0004763791550855,0.0061809273229157,0.0003200320032003,0.0508192451810772,0.0143533433156374,0.16948948043134,0
0.000379805696197,0.103727945294685,5000000.0,0.0887266100093161,0.0062313777092124,0.150169670462258,0
0.0005619726858316,0.0891438617746909,0.0006470647064706,0.0428839862054527,0.0205695963216722,0.19064927230224,0
0.0004587863156756,0.0510571777245592,0.0001350135013501,0.0197936970311243,0.0405947033289472,0.184684412940201,0
0.0004888313917742,0.0366547249600562,0.0006310631063106,0.0165462322600323,0.0279353267692122,0.175786139808461,0
0.0005022818037486,0.554602909861094,0.0006430643064306,0.0229122156369524,0.022142565452153,0.174285498831159,0
0.0004269694784449,0.206131329080802,0.0006010601060106,0.0325726634984586,0.0525432188393303,0.185053917502451,0
0.0006707238832053,0.0493145360829867,0.0003400340034003,0.0201929771708553,0.125519911671733,0.281984767362944,0
0.0004598593541077,0.0308680302231634,0.0004090409040904,0.0309613703563068,0.019420118880167,0.175363848880175,0
0.0004540449830687,0.0906297761658099,0.0001680168016801,0.0275830882829815,0.050743379161184,0.183455244702511,0
0.0004514247729438,0.0144123131556587,0.0007420742074207,0.0279259199154298,0.0054751425503274,0.171548148706734,0
0.00045569197229,0.0438497459402871,0.0005460546054605,0.0343920600732408,0.0265136046705083,0.173169444234975,0
0.0004534460778973,0.0397690141334695,0.0005010501050105,0.0411848919897672,0.0129316212169336,0.169044566774753,0
0.0004660480408788,0.204125205041133,0.0002560256025602,0.0224920346402399,0.0737329279912882,0.179993967272453,0
0.0005832088650342,0.210408373749722,0.0002210221022102,0.0298578264315405,0.0273757127516373,0.192014176909735,0
0.0003835488535183,0.0238589046232489,0.0005310531053105,0.0229215701508017,0.0078043468396932,0.153525375160244,1
0.0005154826719016,0.0487340193962075,0.0001940194019401,0.0593338127263769,0.0225055583284178,0.206718950305407,0
0.0004641515078361,0.399627083306093,0.0,0.0511390944645038,0.0532087057791491,0.251481788703718,0
0.0003556248999017,0.0180714663455149,0.0002410241024102,0.0142615094399354,0.005444893143972,0.15115752959807,1
0.0005330256025472,0.400414688547166,0.0001930193019301,0.0688209770013075,0.0495636523133234,0.222622728301033,0
0.000430513000709,0.0417210777819758,0.0,0.135232557738441,0.0085605819985782,0.164678380212654,0
0.0004640267359253,0.0064284834829933,0.0003340334033403,0.0282450904594072,0.0293116747583829,0.189601085890958,0
0.0004449615879691,0.0765294586231336,0.0008170817081708,0.0158913767694189,0.0484746736845289,0.174843526129251,0
0.0004602835786041,0.0138349017123928,0.0005870587058705,0.0182713435234146,0.0553564136303825,0.172890430585929,0
0.0004610821188326,0.123604575122508,0.0002130213021302,0.0338517024679299,0.0132946140931984,0.164090189276827,0
0.0005341235953614,0.128115492766025,0.0002690269026902,0.0265506902898235,0.0321551189557905,0.197579368071789,0
0.0004481058401189,0.0869797782463117,0.0009020902090209,0.153916613094671,0.025923741246578,0.173493703340623,0
0.0004753061166534,0.006194620678408,0.0005700570057005,0.0325065653566716,0.0371613957076092,0.184940803860946,0
0.0004070558814958,0.23961548402377,0.0003600360036003,0.0293198848429918,0.0375546379902294,0.158728602669482,0
0.000459909262872,0.023643329759354,0.0006540654065406,0.0519430842204351,0.0104209204894354,0.188605685845713,0
0.0004617558871504,0.196511699387441,0.0003310331033103,0.0257724620260132,0.0040987945611567,0.158328934469497,0
0.0004554174740864,0.019608952864981,0.0005580558055805,0.0180264846150703,0.020025107007275,0.171291757785989,0
0.0004589360419684,0.0347033201022953,0.0007670767076707,0.0214941087507797,0.0254397507448916,0.173161903325541,0
0.0004446371810012,0.0482502726289109,0.0003900390039003,0.0325197905297023,0.0170455404812681,0.173101576050072,0
0.0004742081238392,0.0544410151429313,0.0,0.0939818581752889,0.0257119954020902,0.203800618354574,0
0.0007974422357209,0.329558030702069,0.0003010301030103,0.0574258147158797,0.114282257210702,0.258879420858156,0
0.0004437388232441,0.164609565444324,0.0003020302030203,0.0853042880944291,0.007411104557073,0.169285875876631,0
0.0004741582150749,0.0829306288452256,0.0005890589058905,0.0229287238333241,0.157145666016304,0.189963049543775,0
0.0004541448005972,0.122848512737122,0.0002270227022702,0.0298345473224673,0.0393393529651981,0.188650931302315,0
0.0004067564289101,0.103144173074223,0.0001030103010301,0.0249177173870388,0.0217341984663551,0.155576502526205,0
0.0004980645131667,0.0552061243185529,0.0002470247024702,0.0285664619225362,0.0277387056279021,0.183281803785537,0
0.0006501614723205,0.302717717145744,0.0003370337033703,0.0492063671815797,0.0341818291816023,0.189947967724908,0
0.0005198496887764,0.409754372853805,0.0,0.0981674998427166,0.0193142459579231,0.208377950380816,0
0.0004452111317905,0.59409616639258,0.0003550355035503,0.0330030328763687,0.0274362115643481,0.169029484955886,0
0.0005965095507158,0.0175231998952227,0.0005050505050505,0.0260963184337472,0.0045979097660208,0.17022848955584,0
0.0004600839435469,0.0663018554719302,0.0002460246024602,0.0344697232062961,0.0157296913048081,0.183372294698741,0
0.000550593487575,0.331289974621539,0.0001310131013101,0.0342070206081605,0.0308543944825083,0.224228942010407,0
0.0004777516461033,0.0167883657138533,0.0002300230023002,0.0226596667584873,0.0121602613548709,0.181803785536536,0
0.0004798977229675,0.0054875370684348,0.0008010801080108,0.0163454103828557,0.0716003448432325,0.188583063117412,0
0.0008151848014237,0.46749660989164,0.0,0.0370916791635144,0.0617844124809051,0.195203981600181,0
0.0004608575293933,0.0628535435706136,0.0006540654065406,0.0252329318475641,0.0532087057791491,0.185528994796773,0
0.0004862361360315,0.0197600645459442,0.0002730273027302,0.062270774633371,0.0632212592827866,0.2,0
0.0004795982703818,0.194334875094648,0.0008750875087508,0.0382752607262353,0.0759713840615878,0.184269662921348,0
0.0004539451655401,0.0204049088155017,0.0002720272027202,0.0243204975902891,0.0522256000725986,0.176781539853706,0
0.0004507510046259,0.0570480297924295,0.0002720272027202,0.0314632829413781,0.0234281652222575,0.187120126687278,0
0.0004762543831748,0.023602329922968,0.0005710571057105,0.0270509516219886,0.0150037055522785,0.1832063946912,0
0.0004504765064224,0.0816069532576587,0.0002350235023502,0.0204838942521214,0.0451169895790795,0.17094487595204,0
0.0005024065756593,0.497431007068518,0.0,0.0515188327484482,0.0137786045948848,0.172679285121786,0
0.0004566402388114,0.0296279849002133,0.0004090409040904,0.0305910996606616,0.0259086165434003,0.17613302164241,0
0.0005201491413621,0.297559738170161,0.0005960596059605,0.0386828214872464,0.0570201309799295,0.217200814418219,0
0.0004661229040252,0.103920761932832,0.0005710571057105,0.0430795330753729,0.0126896259660904,0.178289721740442,0
0.0004550182039722,0.0664711963335174,0.0003250325032503,0.0309165020486229,0.0845622154665215,0.18160772189126,0
0.0005147090860552,0.0564487878544651,0.0001930193019301,0.0220976608191899,0.138980897499887,0.221008973682226,0
0.0004385732661408,0.0411265321293247,0.0002960296029602,0.0265158366604895,0.0338642104148706,0.180046753638489,0
0.0004400954834514,0.0361327344294918,0.0004940494049404,0.0272404200339651,0.0184672625799719,0.167181962144635,0
0.0004302135481233,0.0085233612130751,0.0003530353035303,0.0274065416092982,0.0146407126760137,0.164866902948496,0
0.0004561910599328,0.123543501943412,0.0004050405040504,0.0508390857729736,0.031474507312794,0.18423195837418,0
0.0004915264650455,0.135135633618402,0.0004970497049704,0.0450506434474042,0.0488527912639714,0.182867053766684,0
0.0004311618146447,0.174920728800065,0.0001720172017201,0.053712072776283,0.0149129573332123,0.163909207450419,0
0.0004276432467627,0.0562814629151587,0.0002470247024702,0.0232841794925784,0.0056717636916375,0.152658170575371,0
0.0004920505070705,0.261101765642705,0.0,0.0616132576995484,0.0374185156616301,0.193220722419124,0
0.0004885319391885,0.217302061809034,0.0005850585058505,0.0209179834061801,0.168867310979022,0.174421235200965,0
0.000458861178822,0.0186268597138703,0.0001670167016701,0.032607106107656,0.0207359680566269,0.175952039816002,0
0.0004766786076712,0.26528320542346,0.0001550155015501,0.0767576389929972,0.0088630760621322,0.183530653796848,0
0.0004482805207939,0.0968135510919473,0.0002660266026602,0.0432638651408392,0.0172421616225782,0.17941331724606,0
0.0004216791494308,0.087167008158138,0.0002880288028802,0.0196110881763631,0.0149583314427454,0.162981675590076,0
0.0007835675992501,0.208107092246121,0.001046104610461,0.0362031236831529,0.0746857842914833,0.23635472437976,0
0.0004452610405548,0.0353046762726516,0.0001470147014701,0.029188816698448,0.0194503682865224,0.179858230902647,0
0.0004877084445778,0.188973689119163,0.0002760276027602,0.0410868661023749,0.0657622094166402,0.190181735917352,0
0.0004448617704405,0.007164812656054,0.0001220122012201,0.0354432607007132,0.0118275178849615,0.169753412261519,0
0.0006546782154881,0.0255360446107148,0.0005850585058505,0.0564815877582907,0.012659376559735,0.182226076464822,0
0.0005002105900308,0.0760282024860274,0.0001590159015901,0.0228177719920476,0.0576553685133929,0.190679435939974,0
0.0005988303082549,0.0541600493650551,0.0004260426042604,0.0213765842759601,0.139162393938019,0.176758917125405,0
0.0004592854033184,0.189280086705812,0.0003170317031703,0.025448595284226,0.070662613246215,0.177279239876329,0
0.0003992202055033,0.18621905336265,0.0002040204020402,0.025059299376909,0.0421374230530726,0.153419802428173,0
0.0004449615879691,0.194229742035703,0.0001660166016601,0.0338898603449352,0.0308997685920414,0.167491139431415,0
0.000430338320034,0.0702262323918526,980000000.0,0.0316990770992145,0.0357850477184385,0.176464821657492,0
0.0004548435232972,0.298896522902559,0.0,0.0602319077967488,0.0319887472208358,0.189947967724908,0
0.000568735323392,0.234177394681279,0.0002780278027802,0.0381965939019135,0.0402317104526824,0.193484654249302,0
0.0003983967108926,0.320884303608875,0.0,0.136511843642019,0.0006352375334634,0.157175175326144,0
0.0005651918011279,0.0605244312655258,0.0001620162016201,0.0303397186180431,0.0555984088812257,0.225397782972627,0
0.0005126628267196,0.0544370273684197,0.0003260326032603,0.0375442530114177,0.0266346022959299,0.190234522283387,0
0.0004472823455082,0.0139574006309844,0.0005370537053705,0.0205720296308154,0.0044769121405992,0.169218007691728,1
0.0004463340789869,0.111824519714907,0.0001570157015701,0.0131384999059599,0.0219610690140206,0.168592112208732,0
0.0006401048563174,0.045781509115826,0.0002540254025402,0.027271738128976,0.0355733018739507,0.202239650101802,0
0.0004991375515988,0.0027454522361223,0.0001710171017101,0.0883533995828962,0.0001966211413101,0.166194103008823,0
0.0004779013723961,0.0789743745892382,0.0003880388038803,0.0287173874481536,0.0274210868611704,0.192036799638036,0
0.0004857869571529,0.0581910351255914,0.0004120412041204,0.028795264507822,0.0429844064310238,0.20168162280371,0
0.0004324594425161,0.0148984905557053,0.001077107710771,0.0208669505429584,0.018966377784836,0.164293793831536,0
0.0004312865865554,0.353080628864831,0.0002950295029502,0.226250321086208,0.0139903504393726,0.169074730412488,0
0.0005054011015163,0.178556377963329,0.0002410241024102,0.02548680736378,0.0768637415490721,0.19481185430963,0
0.0003791319278792,0.0175107325911175,0.0004570457045704,0.0142739388323128,0.0157145666016304,0.157393861699721,1
0.0004300887762126,0.027280681834545,0.0002770277027702,0.0247962525347716,0.0657319600102848,0.18109494004977,0
0.0004670711705466,0.0898086290967887,0.0003060306030603,0.0486548249542764,0.0235491628476791,0.215157227961692,0
0.000468019437068,0.058713598566804,0.0001270127012701,0.020262870427845,0.36216101759003,0.234846542493025,0
0.0004167132273846,0.151762300669314,0.0001520152015201,0.023432157822312,0.0110561580228988,0.161156775507126,0
0.0004634278307539,0.26794321035291,0.0003000300030003,0.0209024669715375,0.0339549586339368,0.17824447628384,0
0.0003691002662582,0.0358706057729273,0.0005290529052905,0.0266619195550548,0.0125232542311357,0.143669406530428,0
0.0004925995034776,0.225589990645748,0.0003670367036703,0.0317823121752274,0.0765007486728073,0.192768267853103,0
0.001318988822483,0.0128983679528266,0.0003300330033003,0.0941510191040123,0.044436377936083,0.190430585928663,0
0.0004742580326034,0.0869600506839925,0.0004400440044004,0.0206724007920811,0.046705083412738,0.201651459165975,0
0.0004768782427283,0.242378018489219,0.0002170217021702,0.0326252597312212,0.0145197150505921,0.180114621823392,0
0.0006549028049274,0.0372231088231086,0.0002280228022802,0.03677079583071,0.0426819123674698,0.266684262122012,0
0.0004140181541133,0.0389183356110374,0.0008020802080208,0.022901559237313,0.0126442518565573,0.159098107231732,0
0.0004671460336931,0.0566978073661983,0.0003910391039103,0.0255947378996658,0.0751092759804589,0.201364904607496,0
0.000462379746704,0.196559175261154,0.0,0.105296493009128,0.0138996022203064,0.174443857929266,0
0.0004645507779503,0.136791578171888,0.0002660266026602,0.0390299368189835,0.0168942934494911,0.175326144333007,0
0.0004487796084367,0.0685889690195019,0.0001910191019101,0.0260821188443884,0.0274362115643481,0.173290098785914,0
0.0004541947093615,0.0158518794143408,0.0002380238023802,0.0215269258543793,0.186971580682729,0.191395822336174,0
0.0004886567110992,0.0192260519317784,0.0004030403040304,0.0183945567335591,0.0292814253520275,0.169828821355856,0
0.0005286835400546,0.11223822448296,0.0002110211021102,0.0440094471642285,0.0315350061255048,0.182497549204434,0
0.0004177114026703,0.161966970444571,0.0001960196019601,0.0672866775036423,0.0110107839133657,0.162710202850464,0
0.0006140524813614,0.0624378285302861,0.0002330233023302,0.0359111144563935,0.0410333197211005,0.210987105044868,0
0.0004342312036481,0.144102068332757,0.0003720372037203,0.0643587791322461,0.005596140175749,0.161171857325994,0
0.0004527224008151,0.0245077683073538,0.0002200220022002,0.0442798499933509,0.0066699941013657,0.169210466782294,0
0.0004599841260184,0.334526077932769,740000000.0,0.0376835973713634,0.0189210036753029,0.175288439785838,0
0.0005531887433177,0.122737615541656,0.0003000300030003,0.03814019340553,0.0393242282620204,0.189699117713596,0
0.0004582373192685,0.273267165046273,0.0,0.0662063258584817,0.0220064431235537,0.179156926325315,0
0.0004676201669538,0.0014641234464653,0.0003050305030503,0.074837848320035,0.0158204395238743,0.179307744513988,0
0.0004733347204642,0.0030947378912936,0.0007640764076407,0.0225798956249353,0.0318072507827034,0.17285272603876,0
0.0004158148696275,0.0465107317108465,0.0003270327032703,0.0203314634969909,0.03722189452032,0.174979262499057,0
0.0004461094895476,0.086400927181417,0.0002450245024502,0.0260051972601629,0.0354220548421737,0.174413694291532,0
0.000467844756393,0.254388517317537,0.0006160616061606,0.0798726213033539,0.0132189905773099,0.174247794283991,0
0.0005770700870274,0.181725671078972,0.0003930393039303,0.0219797928615168,0.109260855755706,0.203076691048941,0
0.0006358875657354,0.0393788845820887,0.0003090309030903,0.0630297790257768,0.0184975119863273,0.198989518135887,0
0.0003771355773079,0.0061927437462844,0.0005860586058605,0.0143209629318306,0.0276177080024805,0.170605535027524,1
0.0004761296112641,0.071218344134298,0.0006190619061906,0.0376471831536077,0.0152910749126548,0.179390694517759,0
0.000591793172491,0.0070525956190951,0.0006970697069706,0.0284542806948546,0.0573528744498389,0.175974662544303,0
0.0004674205318966,0.0285291332370055,0.0004610461046104,0.0191343004998751,0.11146906241965,0.180431340019606,0
0.0005012087653165,0.166360249304995,0.0005740574057405,0.0430206050247114,0.037978129679205,0.205240932056406,0
0.0004578630035363,0.0603176918816271,0.0006370637063706,0.0547550728347946,0.0086362055144667,0.172422894201041,0
0.0004305379550911,0.233982921461258,0.0001450145014501,0.0391122138579964,0.0220064431235537,0.167212125782369,0
0.000427693155527,0.0395723340209515,0.0001180118011801,0.0420769909672349,0.0091050713129754,0.206093054822412,0
0.0004271441591199,0.0129443217148173,0.0005720572057205,0.0464873975765177,0.0061708788965016,0.167528843978584,0
0.0004574886878042,0.159089347608915,0.0009850985098509,0.0193688802308001,0.108459246487288,0.176442198929191,0
0.0008248171929304,0.0528703709959516,0.0006140614061406,0.0237846165914743,0.0301737828395118,0.182557876479903,0
0.0006584213728094,0.12348317569516,0.0002300230023002,0.0288088309680858,0.053617072764947,0.210383832290174,0
0.0004721369101214,0.0482544276436118,0.0,0.0849675545634082,0.0158658136334074,0.182535253751602,0
0.000494595854049,0.066076665427157,0.0001900190019001,0.0456673484968468,0.0243507721160972,0.205648141165825,0
0.0004501021906903,0.0031838238020827,0.0001870187018701,0.028765159610175,0.0202671022581182,0.179714953623407,0
0.0004683937528001,0.18606873946259,0.0,0.0712921797598338,0.0310510156238184,0.178365130834779,0
0.0004413432025585,0.117012366884282,0.0002660266026602,0.056758770399696,0.008469833779512,0.173131739687806,0
0.0004723365451785,0.292238188119519,0.0001320132013201,0.0240053774828906,0.0369798992694768,0.225857778448081,0
0.0003759128125829,0.0416682298821852,0.0005080508050805,0.0174003980749227,0.0075169774793169,0.151813588718799,0
0.0004604083505148,0.298959486573794,0.0002500250025002,0.0569678224427962,0.0218249466854213,0.177942839906493,0
0.0004731600397892,0.235394056887774,0.0001890189018901,0.0473488180139185,0.0150037055522785,0.177475303521605,0
0.0004649250936824,0.0486230205006267,0.0002870287028702,0.0317620092881396,0.0519382307122223,0.201945554633889,0
0.0009882933503409,0.0900745263076168,0.0002180218021802,0.0163688595354092,0.0139147269234841,0.147899856722721,0
0.00234743377369,0.113354925646362,670000000.0,0.0226619153811512,0.0109502851006549,0.179202171781917,0
0.0007537970213551,0.322457473308712,0.0004050405040504,0.0627475966347245,0.0336675892735605,0.219591282708695,0
0.0004449865423512,0.766539410329693,0.0,0.088984667699334,0.0107234145529894,0.169504562250207,0
0.0006431243365565,0.196121950646491,0.001041104110411,0.0262197788853848,0.0490342877021039,0.196583968026544,0
0.0004411685218835,0.233749889207612,0.0,0.0575151750165505,0.0280411996914561,0.17336550788025,0
